J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_xnjNonNormal,26,7,SuStaIn (GMM),3,0.01571352288912975,0.4125874125874126,5.010272328058878,0.41414141414141414,0.24597783510902838,1.9917241379310344,3.1589403973509933,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,26,7,SuStaIn (KDE),3,0.01571352288912975,0.4125874125874126,4.859830300013225,0.42929292929292934,0.06512966649687531,2.3075862068965516,3.443708609271523,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,27,7,BebmS,3,0.44383842860001793,0.7933177933177933,2.4665613492329914,0.20707070707070707,0.2605598625852766,1.3448275862068966,0.12582781456953643,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,27,7,BebmS (Blind),3,0.44383842860001793,0.7933177933177933,2.9343689640363055,0.21717171717171715,0.252814045561919,1.3586206896551725,0.17218543046357615,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,27,7,Random Guessing,3,0.44383842860001793,0.7933177933177933,0.0,0.44949494949494956,0.0010501102823018398,4.176551724137931,5.735099337748345,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,27,7,SuStaIn (GMM),3,0.44383842860001793,0.7933177933177933,5.007912321885427,0.2626262626262626,0.29106779975256725,1.7834482758620689,3.225165562913907,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,27,7,SuStaIn (KDE),3,0.44383842860001793,0.7933177933177933,4.915983339150746,0.4595959595959596,0.026954290231293365,2.1310344827586207,3.8211920529801326,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,28,7,BebmS,3,0.42486506761623294,0.8414918414918415,2.3058168649673463,0.2777777777777778,0.011752164239935584,1.5020689655172415,0.046357615894039736,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,28,7,BebmS (Blind),3,0.42486506761623294,0.8414918414918415,2.7976490179697673,0.2878787878787879,0.008272976321959119,1.8082758620689656,0.4503311258278146,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,28,7,Random Guessing,3,0.42486506761623294,0.8414918414918415,0.0,0.3888888888888889,-0.000860564855717029,4.216551724137931,6.370860927152318,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,28,7,SuStaIn (GMM),3,0.42486506761623294,0.8414918414918415,4.812455840905508,0.3838383838383838,0.002276243012391323,2.2537931034482757,4.443708609271523,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,28,7,SuStaIn (KDE),3,0.42486506761623294,0.8414918414918415,4.562068740526835,0.4292929292929293,-0.0030151939700907735,3.0482758620689654,5.642384105960265,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,29,7,BebmS,3,0.3819137579940611,0.5322455322455323,2.33015482823054,0.20707070707070707,0.2587570136504822,1.383448275862069,0.013245033112582781,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,29,7,BebmS (Blind),3,0.3819137579940611,0.5322455322455323,2.8850154836972552,0.2676767676767677,0.28038888258863526,1.4689655172413794,0.052980132450331126,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,29,7,Random Guessing,3,0.3819137579940611,0.5322455322455323,0.0,0.4898989898989899,-0.00027367871854210154,4.151724137931034,5.337748344370861,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,29,7,SuStaIn (GMM),3,0.3819137579940611,0.5322455322455323,4.5931416869163515,0.4595959595959596,0.08821057769886657,2.16,3.596026490066225,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,29,7,SuStaIn (KDE),3,0.3819137579940611,0.5322455322455323,4.551800858974457,0.3080808080808081,0.078769756399477,2.2358620689655173,2.80794701986755,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,30,7,BebmS,3,0.052146592905694206,0.2789432789432789,2.8080334266026816,0.29292929292929293,0.3280940659628272,1.3820689655172413,0.12582781456953643,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,30,7,BebmS (Blind),3,0.052146592905694206,0.2789432789432789,3.230906637509664,0.25252525252525254,0.38305150827542256,1.463448275862069,1.0529801324503312,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,30,7,Random Guessing,3,0.052146592905694206,0.2789432789432789,0.0,0.3737373737373737,4.0103917278751496e-05,4.166896551724138,5.298013245033113,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,30,7,SuStaIn (GMM),3,0.052146592905694206,0.2789432789432789,5.939839510122935,0.6363636363636364,0.007069945624076102,2.536551724137931,5.675496688741722,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,30,7,SuStaIn (KDE),3,0.052146592905694206,0.2789432789432789,5.611058485507965,0.42424242424242425,0.007268018529964973,2.4151724137931034,3.456953642384106,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,31,7,BebmS,3,0.22057252013119208,0.2556332556332556,3.1024853308995564,0.1919191919191919,0.3147657722047099,1.2672176308539944,0.2582781456953642,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,31,7,BebmS (Blind),3,0.22057252013119208,0.2556332556332556,4.4003886143366495,0.2828282828282828,0.4555392341142499,1.5261707988980717,1.5364238410596027,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,31,7,Random Guessing,3,0.22057252013119208,0.2556332556332556,0.0,0.37878787878787873,0.0021767363297002496,4.362258953168044,6.556291390728477,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,31,7,SuStaIn (GMM),3,0.22057252013119208,0.2556332556332556,5.6172990798950195,0.3888888888888889,0.09334023426000454,2.290633608815427,4.708609271523179,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,31,7,SuStaIn (KDE),3,0.22057252013119208,0.2556332556332556,5.395433350404104,0.3686868686868687,0.10102011884295456,2.568870523415978,5.0927152317880795,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,32,7,BebmS,3,0.3942524605904704,0.6519036519036518,3.4466586033503215,0.2474747474747475,0.252699402365499,1.3213793103448277,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,32,7,BebmS (Blind),3,0.3942524605904704,0.6519036519036518,6.577382946014405,0.297979797979798,0.23456966294980697,1.703448275862069,0.9801324503311258,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,32,7,Random Guessing,3,0.3942524605904704,0.6519036519036518,0.0,0.38383838383838387,0.0008704208041799275,4.3517241379310345,6.225165562913907,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,32,7,SuStaIn (GMM),3,0.3942524605904704,0.6519036519036518,6.931253890196483,0.4393939393939394,0.17246770857514446,2.3572413793103446,4.629139072847682,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,32,7,SuStaIn (KDE),3,0.3942524605904704,0.6519036519036518,7.019148786862691,0.47979797979797983,0.030228669121898703,2.8193103448275862,4.7947019867549665,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,33,7,BebmS,3,0.2890937705799658,0.30225330225330227,2.375626071294149,0.24242424242424243,0.4699342812230868,1.4896551724137932,0.1986754966887417,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,33,7,BebmS (Blind),3,0.2890937705799658,0.30225330225330227,2.9792299548784893,0.25252525252525254,0.5063748067143952,1.543448275862069,1.1920529801324504,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,33,7,Random Guessing,3,0.2890937705799658,0.30225330225330227,0.0,0.4444444444444445,0.0002553647846334672,4.2827586206896555,5.6158940397351,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,33,7,SuStaIn (GMM),3,0.2890937705799658,0.30225330225330227,4.973650074005127,0.404040404040404,0.144892934167348,2.1448275862068966,4.582781456953643,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,33,7,SuStaIn (KDE),3,0.2890937705799658,0.30225330225330227,4.758619387944539,0.45454545454545453,0.10719397287909795,2.682758620689655,5.258278145695364,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,34,7,BebmS,3,0.1103440802010066,0.29448329448329447,2.3433801809946697,0.2222222222222222,0.3752067110000304,1.6758620689655173,0.17880794701986755,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,34,7,BebmS (Blind),3,0.1103440802010066,0.29448329448329447,2.858923923969269,0.21212121212121215,0.14932719981568265,1.4206896551724137,1.2847682119205297,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,34,7,Random Guessing,3,0.1103440802010066,0.29448329448329447,0.0,0.43939393939393945,0.0012083995535762697,4.31448275862069,5.986754966887418,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,34,7,SuStaIn (GMM),3,0.1103440802010066,0.29448329448329447,4.631804752349853,0.37878787878787873,-0.010034130390305028,2.529655172413793,5.602649006622516,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,34,7,SuStaIn (KDE),3,0.1103440802010066,0.29448329448329447,4.490313458442688,0.4343434343434343,0.020678959816362332,2.513103448275862,4.854304635761589,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,35,7,BebmS,3,0.3218811916764402,0.6285936285936286,2.357726788520813,0.2828282828282828,0.09676177955712528,1.4041379310344828,0.1118421052631579,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,35,7,BebmS (Blind),3,0.3218811916764402,0.6285936285936286,2.864901343981425,0.32323232323232326,0.07120558153162122,2.08,1.394736842105263,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,35,7,Random Guessing,3,0.3218811916764402,0.6285936285936286,0.0,0.4646464646464647,0.0024179787019710684,4.387586206896552,5.7105263157894735,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,35,7,SuStaIn (GMM),3,0.3218811916764402,0.6285936285936286,4.612885038057963,0.3181818181818182,0.12129859240228084,2.5889655172413795,6.256578947368421,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,35,7,SuStaIn (KDE),3,0.3218811916764402,0.6285936285936286,4.511220014095306,0.5505050505050505,0.02011072877205147,2.268965517241379,3.4078947368421053,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,36,7,BebmS,3,0.418338877463702,0.5695415695415695,2.3282297611236573,0.24242424242424243,0.7428217295984212,1.1186206896551725,0.013245033112582781,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,36,7,BebmS (Blind),3,0.418338877463702,0.5695415695415695,2.8595742344856263,0.31313131313131315,0.4422458561327876,1.1379310344827587,1.0529801324503312,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,36,7,Random Guessing,3,0.418338877463702,0.5695415695415695,0.0,0.4090909090909091,0.003751805180075762,4.368275862068965,5.966887417218543,,3.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,36,7,SuStaIn (GMM),3,0.418338877463702,0.5695415695415695,4.541259149710338,0.40404040404040403,0.24706477787835623,2.2248275862068967,4.397350993377484,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,36,7,SuStaIn (KDE),3,0.418338877463702,0.5695415695415695,4.423944365978241,0.4191919191919193,0.043485666918777456,2.2275862068965515,3.9006622516556293,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,37,7,BebmS,3,0.26662695384126484,0.26961926961926963,2.3490610559781393,0.196969696969697,0.6638507431541438,1.3503448275862069,0.3708609271523179,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,37,7,BebmS (Blind),3,0.26662695384126484,0.26961926961926963,2.8919626474380493,0.34848484848484845,0.5925729043038446,2.0386206896551724,1.1986754966887416,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,37,7,Random Guessing,3,0.26662695384126484,0.26961926961926963,0.0,0.5,0.00011197973801916076,4.3613793103448275,5.894039735099338,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,37,7,SuStaIn (GMM),3,0.26662695384126484,0.26961926961926963,4.581035117308299,0.409090909090909,0.2545562754233292,1.9048275862068966,2.76158940397351,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,37,7,SuStaIn (KDE),3,0.26662695384126484,0.26961926961926963,4.442723957697551,0.3282828282828283,0.183386287245357,2.073103448275862,3.3311258278145695,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,38,7,BebmS,3,0.3643446581722162,0.60994560994561,2.3365364988644917,0.2474747474747475,0.12892152434281623,1.7727272727272727,0.2733333333333333,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,38,7,BebmS (Blind),3,0.3643446581722162,0.60994560994561,2.8326714674631757,0.4393939393939394,0.026459025735018734,1.9077134986225894,1.04,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,38,7,Random Guessing,3,0.3643446581722162,0.60994560994561,0.0,0.45454545454545453,-0.0019279916519825621,4.228650137741047,5.74,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,38,7,SuStaIn (GMM),3,0.3643446581722162,0.60994560994561,4.702008974552155,0.39898989898989895,0.0914131922185587,2.144628099173554,3.8733333333333335,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,38,7,SuStaIn (KDE),3,0.3643446581722162,0.60994560994561,4.556570704778036,0.41414141414141414,0.003076233102141244,2.4242424242424243,4.28,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,39,7,BebmS,3,0.12507091688497174,0.5027195027195027,2.363048235575358,0.1717171717171717,0.49320351017270925,0.9227586206896552,0.13157894736842105,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,39,7,BebmS (Blind),3,0.12507091688497174,0.5027195027195027,2.7933576027552287,0.21212121212121215,0.5259224303353665,1.3255172413793104,0.039473684210526314,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,39,7,Random Guessing,3,0.12507091688497174,0.5027195027195027,0.0,0.51010101010101,-0.0004465390797001181,4.315862068965517,5.467105263157895,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,39,7,SuStaIn (GMM),3,0.12507091688497174,0.5027195027195027,4.687142550945282,0.34848484848484845,0.29814753517356124,1.896551724137931,3.6973684210526314,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,39,7,SuStaIn (KDE),3,0.12507091688497174,0.5027195027195027,4.590557773907979,0.45454545454545453,0.04740921240080168,2.7655172413793103,6.0,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,40,7,BebmS,3,0.09877497680128228,0.23232323232323232,2.376956109205882,0.37878787878787873,0.28353426920220964,2.3710344827586205,0.2980132450331126,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,40,7,BebmS (Blind),3,0.09877497680128228,0.23232323232323232,2.9604603966077168,0.2474747474747475,0.3960282177426555,1.543448275862069,0.7019867549668874,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,40,7,Random Guessing,3,0.09877497680128228,0.23232323232323232,0.0,0.5,0.0030964453226412785,4.263448275862069,6.370860927152318,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,40,7,SuStaIn (GMM),3,0.09877497680128228,0.23232323232323232,4.692952370643615,0.30808080808080807,0.23044300724901337,2.08,4.23841059602649,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,40,7,SuStaIn (KDE),3,0.09877497680128228,0.23232323232323232,4.646002229054769,0.4595959595959596,0.10959023365143628,2.0717241379310343,3.172185430463576,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,41,7,BebmS,3,0.29908124844235534,0.6721056721056721,2.4308908780415854,0.32323232323232326,0.09059867282343265,1.0924137931034483,0.23841059602649006,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,41,7,BebmS (Blind),3,0.29908124844235534,0.6721056721056721,2.9852322896321613,0.29292929292929293,0.056769761599915126,1.2882758620689656,0.7284768211920529,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,41,7,Random Guessing,3,0.29908124844235534,0.6721056721056721,0.0,0.4646464646464646,-0.0009996538840676289,4.502068965517242,6.23841059602649,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,41,7,SuStaIn (GMM),3,0.29908124844235534,0.6721056721056721,5.1330116550127665,0.29292929292929293,0.17104882527702062,1.6979310344827587,3.271523178807947,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,41,7,SuStaIn (KDE),3,0.29908124844235534,0.6721056721056721,4.732786198457082,0.40909090909090917,0.021317274325476192,2.2013793103448274,5.0198675496688745,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,42,7,BebmS,3,0.47116293913367374,0.6301476301476302,3.0556547045707703,0.2676767676767677,0.23341767610845401,1.4297520661157024,0.02,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,42,7,BebmS (Blind),3,0.47116293913367374,0.6301476301476302,5.149851739406586,0.20707070707070707,0.26951076283830366,1.43801652892562,0.013333333333333334,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,42,7,Random Guessing,3,0.47116293913367374,0.6301476301476302,0.0,0.4343434343434343,0.0038484210716373556,4.1115702479338845,5.76,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,42,7,SuStaIn (GMM),3,0.47116293913367374,0.6301476301476302,6.489951411883037,0.4545454545454546,-0.0023101526326100995,2.327823691460055,4.68,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,42,7,SuStaIn (KDE),3,0.47116293913367374,0.6301476301476302,6.445214406649272,0.393939393939394,0.02505663472667337,2.621212121212121,5.22,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,43,7,BebmS,3,0.22252084924662743,0.4094794094794095,5.140155426661173,0.12626262626262627,0.47612973966928884,1.1914600550964187,0.052980132450331126,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,43,7,BebmS (Blind),3,0.22252084924662743,0.4094794094794095,4.398530777295431,0.17676767676767677,0.46840417299127246,1.199724517906336,0.0728476821192053,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,43,7,Random Guessing,3,0.22252084924662743,0.4094794094794095,0.0,0.47474747474747475,0.0014876852860609686,4.5606060606060606,6.211920529801325,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,43,7,SuStaIn (GMM),3,0.22252084924662743,0.4094794094794095,6.244177881876627,0.5252525252525252,0.13241460659635654,2.002754820936639,4.741721854304636,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,43,7,SuStaIn (KDE),3,0.22252084924662743,0.4094794094794095,6.432334729035696,0.4696969696969697,0.02116160045108019,2.494490358126722,4.847682119205298,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,44,7,BebmS,3,0.12619215251109916,0.4125874125874126,2.4906824390093485,0.2828282828282828,0.2057440864574424,1.8168044077134986,0.44,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,44,7,BebmS (Blind),3,0.12619215251109916,0.4125874125874126,2.9615891337394715,0.21212121212121213,0.42248218692777567,1.519283746556474,0.8333333333333334,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,44,7,Random Guessing,3,0.12619215251109916,0.4125874125874126,0.0,0.37878787878787884,-0.0016477967067444663,4.147382920110193,5.9,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,44,7,SuStaIn (GMM),3,0.12619215251109916,0.4125874125874126,4.603782447179158,0.5353535353535354,-0.03324288802994006,2.283746556473829,5.026666666666666,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,44,7,SuStaIn (KDE),3,0.12619215251109916,0.4125874125874126,4.518837714195252,0.47474747474747475,0.05281974663224799,2.5,4.593333333333334,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,45,7,BebmS,3,0.06807489237138689,0.3457653457653458,2.3713239510854085,0.21212121212121215,0.15857531772180536,1.616551724137931,0.25165562913907286,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,45,7,BebmS (Blind),3,0.06807489237138689,0.3457653457653458,3.0280122558275857,0.24242424242424243,0.22330458652253848,1.8427586206896551,1.2913907284768211,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,45,7,Random Guessing,3,0.06807489237138689,0.3457653457653458,0.0,0.5808080808080808,-0.0012019019765616634,4.387586206896552,6.291390728476821,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,45,7,SuStaIn (GMM),3,0.06807489237138689,0.3457653457653458,4.569243609905243,0.297979797979798,0.06794318901344537,2.237241379310345,4.19205298013245,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,45,7,SuStaIn (KDE),3,0.06807489237138689,0.3457653457653458,4.520853412151337,0.37878787878787873,0.01083484614592998,2.1351724137931036,3.6688741721854305,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,46,7,BebmS,3,0.23822254762727024,0.585081585081585,3.8043079018592834,0.25252525252525254,0.2674083978466367,1.656551724137931,0.17880794701986755,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,46,7,BebmS (Blind),3,0.23822254762727024,0.585081585081585,4.549647009372711,0.24242424242424243,0.23548515997704575,1.4055172413793104,0.32450331125827814,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,46,7,Random Guessing,3,0.23822254762727024,0.585081585081585,0.0,0.4696969696969697,-0.0006584942053217931,4.263448275862069,6.258278145695364,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,46,7,SuStaIn (GMM),3,0.23822254762727024,0.585081585081585,6.884958116213481,0.27777777777777773,0.11096660845400547,1.936551724137931,2.0993377483443707,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,46,7,SuStaIn (KDE),3,0.23822254762727024,0.585081585081585,7.227051850159963,0.3333333333333333,0.007913457703568286,2.2151724137931033,2.3642384105960264,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,47,7,BebmS,3,0.4874621491275863,0.6037296037296037,2.3534671028455096,0.30808080808080807,0.09821363289571293,1.1446280991735538,0.16556291390728478,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,47,7,BebmS (Blind),3,0.4874621491275863,0.6037296037296037,2.8331452131271364,0.297979797979798,0.022703640129401854,1.399449035812672,0.5364238410596026,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,47,7,Random Guessing,3,0.4874621491275863,0.6037296037296037,0.0,0.4343434343434343,0.0002918466949958877,4.15564738292011,5.6490066225165565,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,47,7,SuStaIn (GMM),3,0.4874621491275863,0.6037296037296037,4.678499599297841,0.393939393939394,-0.024560432386641472,2.40633608815427,5.827814569536423,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,47,7,SuStaIn (KDE),3,0.4874621491275863,0.6037296037296037,4.458995934327444,0.39898989898989895,0.016529996417773574,2.3484848484848486,4.052980132450331,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,48,7,BebmS,3,0.07260634032404707,0.4063714063714064,2.5261004010836285,0.3737373737373737,0.43745253109729737,1.6993103448275861,0.3509933774834437,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,48,7,BebmS (Blind),3,0.07260634032404707,0.4063714063714064,2.9659180005391437,0.39393939393939387,0.24378494393279496,1.802758620689655,1.4503311258278146,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,48,7,Random Guessing,3,0.07260634032404707,0.4063714063714064,0.0,0.35353535353535354,-0.002269391547863633,4.348965517241379,6.655629139072848,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,48,7,SuStaIn (GMM),3,0.07260634032404707,0.4063714063714064,5.019932516415914,0.48484848484848486,0.40419480779197686,2.8413793103448275,5.966887417218543,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,48,7,SuStaIn (KDE),3,0.07260634032404707,0.4063714063714064,4.680068727334341,0.3333333333333333,0.09588942136182953,2.4993103448275864,2.8410596026490067,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,49,7,BebmS,3,0.1047810356457561,0.33644133644133645,2.4160433411598206,0.1818181818181818,0.21384164497692315,1.4786206896551723,0.05921052631578947,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,49,7,BebmS (Blind),3,0.1047810356457561,0.33644133644133645,2.89344836473465,0.21212121212121215,0.07639838038034329,1.5958620689655172,0.40789473684210525,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,49,7,Random Guessing,3,0.1047810356457561,0.33644133644133645,0.0,0.36868686868686873,0.004042372970328825,4.175172413793104,5.822368421052632,,0.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,49,7,SuStaIn (GMM),3,0.1047810356457561,0.33644133644133645,4.717000071207682,0.31313131313131315,0.02769272074402412,2.513103448275862,5.105263157894737,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNonNormal,49,7,SuStaIn (KDE),3,0.1047810356457561,0.33644133644133645,4.781155196825663,0.393939393939394,0.052495260186558014,2.1903448275862067,3.414473684210526,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,0,6,BebmS,3,0.4165796484281953,0.6876456876456877,2.3918163657188414,0.2676767676767677,0.04468797987392972,1.6924137931034482,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,0,6,BebmS (Blind),3,0.4165796484281953,0.6876456876456877,2.909351682662964,0.3282828282828283,-0.006768020237554728,1.8648275862068966,0.09210526315789473,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,0,6,Random Guessing,3,0.4165796484281953,0.6876456876456877,0.0,0.4545454545454546,-0.00031108684559585676,4.318620689655172,5.644736842105263,,1.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,0,6,SuStaIn (GMM),3,0.4165796484281953,0.6876456876456877,4.776269543170929,0.3737373737373737,0.08366416437500165,1.8372413793103448,3.0328947368421053,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,0,6,SuStaIn (KDE),3,0.4165796484281953,0.6876456876456877,4.4727780302365625,0.3737373737373737,0.14355407861894912,2.2151724137931033,3.5460526315789473,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,1,6,BebmS,3,0.3321753098967831,0.5135975135975136,5.07313468058904,0.1717171717171717,0.2813763856488493,1.1379310344827587,0.059602649006622516,,,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,1,6,BebmS (Blind),3,0.3321753098967831,0.5135975135975136,5.84150980313619,0.2626262626262626,0.45780003081808723,0.9448275862068966,0.06622516556291391,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,1,6,Random Guessing,3,0.3321753098967831,0.5135975135975136,0.0,0.42424242424242414,0.0017387699645585503,4.31448275862069,5.675496688741722,,2.0,100,100
726,0.21,sn_kjContinuousBeta_xnjNormal,1,6,SuStaIn (GMM),3,0.3321753098967831,0.5135975135975136,7.46977469921112,0.196969696969697,0.6052822701259222,1.223448275862069,2.0860927152317883,,,100,100
